User_ID,Product_ID,Gender,Age,Occupation,City_Category,Stay_In_Current_City_Years,Marital_Status,Product_Category_1,Product_Category_2,Product_Category_3
1005682,P00212942,M,18-25,0,B,2,0,5,,
1005682,P00171342,M,18-25,0,B,2,0,13,16,
1005682,P00260842,M,18-25,0,B,2,0,1,16,
1005682,P00259942,M,18-25,0,B,2,0,16,,
1005683,P00070342,F,18-25,9,B,0,1,1,2,14
1005684,P00237542,M,18-25,16,A,1,0,1,15,16
1005684,P00145742,M,18-25,16,A,1,0,1,2,
1005686,P00288142,M,55+,16,A,1,1,5,,
1005686,P00119242,M,55+,16,A,1,1,18,,
1005687,P00057742,F,0-17,0,B,3,0,2,8,18
1005689,P00114542,M,26-35,0,B,3,0,5,,
1005689,P00365542,M,26-35,0,B,3,0,5,8,
1005691,P00000242,M,36-45,14,C,1,0,2,4,9
1005698,P00249542,M,36-45,14,B,3,0,1,5,15
1005698,P00046742,M,36-45,14,B,3,0,1,2,15
1005699,P00124242,M,36-45,15,B,4+,1,11,14,
1005699,P00100642,M,36-45,15,B,4+,1,5,15,
1005702,P00212742,M,18-25,0,B,4+,0,5,,
1005705,P00161442,F,18-25,4,B,4+,0,5,14,
1005714,P00340942,M,36-45,2,B,1,0,8,,
1005716,P00046742,M,0-17,10,C,4+,0,1,2,15
1005717,P00070042,M,26-35,0,B,3,1,1,2,16
1005717,P00254242,M,26-35,0,B,3,1,5,11,12
1005718,P00213242,F,36-45,14,C,4+,1,5,8,
1005718,P00294042,F,36-45,14,C,4+,1,8,14,
1005720,P00237642,M,26-35,0,A,0,0,5,14,
1005720,P00105942,M,26-35,0,A,0,0,5,,
1005720,P00000242,M,26-35,0,A,0,0,2,4,9
1005722,P00102642,M,26-35,20,A,2,1,4,8,9
1005722,P00151542,M,26-35,20,A,2,1,8,,
1005726,P00273742,M,26-35,1,C,0,0,1,17,
1005728,P00145742,F,36-45,20,C,3,0,1,2,
1005728,P00127942,F,36-45,20,C,3,0,1,2,5
1005730,P00255942,M,18-25,0,A,3,0,1,16,
1005733,P00228242,M,26-35,4,B,2,0,8,,
1005736,P00183142,M,26-35,1,A,3,1,15,,
1005736,P00084242,M,26-35,1,A,3,1,8,14,
1005737,P00278642,M,46-50,15,C,2,0,5,,
1005738,P00281642,M,26-35,12,A,1,1,1,8,
1005738,P00039442,M,26-35,12,A,1,1,11,16,
1005738,P00267442,M,26-35,12,A,1,1,1,2,5
1005738,P00295942,M,26-35,12,A,1,1,2,5,15
1005743,P00148642,F,36-45,0,C,1,0,6,10,13
1005744,P00127842,F,26-35,4,A,2,0,1,2,15
1005744,P00085742,F,26-35,4,A,2,0,4,8,
1005745,P00128942,F,18-25,4,B,1,1,1,11,
1005746,P00057642,M,18-25,15,B,2,0,1,15,16
1005748,P00213742,M,26-35,0,C,3,0,8,,
1005749,P00051442,M,26-35,2,A,0,1,8,17,
1005749,P00003442,M,26-35,2,A,0,1,4,5,8
1005751,P00251442,F,0-17,0,C,0,0,5,,
1005754,P00240142,F,18-25,1,A,2,0,5,,
1005754,P00117442,F,18-25,1,A,2,0,5,14,
1005755,P00121542,F,36-45,2,B,1,0,8,15,
1005758,P00227842,F,51-55,1,C,2,0,2,5,
1005758,P00200642,F,51-55,1,C,2,0,10,16,
1005759,P00057642,F,26-35,1,A,2,0,1,15,16
1005760,P00265242,M,18-25,12,C,3,0,5,8,
1005761,P00194442,M,26-35,20,B,1,1,5,,
1005761,P00262542,M,26-35,20,B,1,1,5,8,
1005762,P00187442,F,36-45,6,A,2,1,2,4,5
1005763,P00025942,F,26-35,1,A,1,1,8,14,
1005763,P00115442,F,26-35,1,A,1,1,8,,
1005763,P00316242,F,26-35,1,A,1,1,5,,
1005765,P00289342,M,26-35,11,B,2,1,5,8,14
1005767,P00280542,M,26-35,2,B,0,0,11,,
1005767,P00241642,M,26-35,2,B,0,0,1,2,11
1005767,P00132942,M,26-35,2,B,0,0,1,,
1005768,P00085142,F,0-17,7,C,3,0,5,13,14
1005770,P00177842,M,26-35,0,C,3,1,8,,
1005775,P00047942,M,26-35,11,A,4+,0,5,13,
1005776,P00111642,M,18-25,12,B,3,1,1,3,4
1005777,P00245342,M,0-17,0,C,4+,0,11,,
1005779,P00054242,M,26-35,5,A,1,0,1,6,14
1005779,P00286742,M,26-35,5,A,1,0,1,16,
1005779,P00153742,M,26-35,5,A,1,0,8,,
1005779,P00150342,M,26-35,5,A,1,0,8,14,
1005785,P00084242,F,26-35,7,B,2,1,8,14,
1005786,P00003942,M,26-35,6,B,1,1,5,14,
1005787,P00190742,M,26-35,20,B,0,0,3,4,9
1005787,P00253142,M,26-35,20,B,0,0,1,2,5
1005788,P00040742,M,26-35,0,A,4+,0,1,5,
1005788,P00064242,M,26-35,0,A,4+,0,5,,
1005790,P00110842,F,36-45,0,B,2,1,1,2,5
1005792,P00155642,M,26-35,17,B,1,1,8,,
1005794,P00227842,M,36-45,17,A,1,0,2,5,
1005795,P00332442,M,26-35,1,A,1,1,16,,
1005795,P00001142,M,26-35,1,A,1,1,5,8,14
1005795,P00006142,M,26-35,1,A,1,1,8,,
1005795,P00173842,M,26-35,1,A,1,1,1,2,15
1005795,P00052942,M,26-35,1,A,1,1,5,,
1005795,P00327942,M,26-35,1,A,1,1,5,,
1005795,P00058642,M,26-35,1,A,1,1,18,,
1005801,P00183342,M,26-35,16,B,3,0,5,15,18
1005801,P00244142,M,26-35,16,B,3,0,1,2,15
1005803,P00113242,M,0-17,10,C,1,0,1,6,8
1005806,P00331542,F,51-55,1,B,2,0,5,8,
1005809,P00127942,M,26-35,7,C,4+,0,1,2,5
1005809,P00187342,M,26-35,7,C,4+,0,4,5,15
1005809,P00040442,M,26-35,7,C,4+,0,5,14,
1005811,P00103242,M,18-25,4,B,3,0,8,,
1005812,P00216242,F,26-35,7,A,1,1,3,4,5
1005812,P00326742,F,26-35,7,A,1,1,11,,
1005814,P00120842,M,26-35,0,B,0,0,8,17,
1005823,P00127842,M,26-35,12,B,1,0,1,2,15
1005823,P00237542,M,26-35,12,B,1,0,1,15,16
1005824,P00277942,M,18-25,12,B,1,0,1,,
1005824,P00028042,M,18-25,12,B,1,0,1,16,
1005824,P00057742,M,18-25,12,B,1,0,2,8,18
1005824,P00303042,M,18-25,12,B,1,0,5,,
1005826,P00251542,M,18-25,4,A,2,1,11,16,
1005826,P00161442,M,18-25,4,A,2,1,5,14,
1005831,P00109842,M,26-35,1,A,2,1,8,,
1005831,P00154742,M,26-35,1,A,2,1,8,14,16
1005831,P00184442,M,26-35,1,A,2,1,1,6,8
1005831,P00244042,M,26-35,1,A,2,1,1,2,15
1005831,P00232342,M,26-35,1,A,2,1,11,,
1005831,P00207542,M,26-35,1,A,2,1,8,,
1005832,P00116842,F,26-35,0,C,4+,0,2,5,8
1005833,P00051642,F,36-45,0,C,3,1,8,,
1005838,P00035842,F,46-50,7,B,0,1,5,6,9
1005839,P00028542,M,26-35,1,C,0,0,6,8,14
1005840,P00294542,F,0-17,0,C,1,0,8,,
1005840,P00178242,F,0-17,0,C,1,0,8,,
1005841,P00331642,F,36-45,7,A,4+,1,12,,
1005841,P00142142,F,36-45,7,A,4+,1,1,2,15
1005843,P00315642,M,36-45,1,C,2,0,8,13,
1005843,P00271042,M,36-45,1,C,2,0,6,16,
1005843,P00086142,M,36-45,1,C,2,0,5,,
1005847,P00253142,F,18-25,4,B,2,0,1,2,5
1005847,P00321742,F,18-25,4,B,2,0,5,8,17
1005848,P0098242,M,51-55,20,A,0,1,1,16,
1005848,P00054142,M,51-55,20,A,0,1,16,,
1005848,P00111942,M,51-55,20,A,0,1,8,17,
1005848,P00128042,M,51-55,20,A,0,1,1,5,18
1005851,P00102642,F,18-25,20,A,0,1,4,8,9
1005851,P00190142,F,18-25,20,A,0,1,3,4,5
1005853,P00046742,M,51-55,19,C,1,1,1,2,15
1005854,P00306742,M,46-50,7,B,0,1,10,,
1005854,P00116742,M,46-50,7,B,0,1,11,,
1005857,P00237542,F,46-50,2,B,2,0,1,15,16
1005857,P00001042,F,46-50,2,B,2,0,1,2,16
1005861,P00348942,F,51-55,1,B,1,1,8,13,
1005862,P00024642,F,26-35,9,C,0,1,5,14,
1005872,P00338442,M,26-35,17,C,1,1,1,16,
1005874,P00165442,M,26-35,4,B,1,0,1,15,16
1005874,P00085542,M,26-35,4,B,1,0,5,14,
1005875,P00240442,M,26-35,4,C,1,0,6,16,
1005878,P00214842,F,26-35,0,A,4+,1,14,,
1005878,P00295942,F,26-35,0,A,4+,1,2,5,15
1005878,P00303642,F,26-35,0,A,4+,1,8,14,
1005878,P00120442,F,26-35,0,A,4+,1,8,,
1005880,P00108842,M,26-35,1,A,1,1,5,15,
1005880,P00196342,M,26-35,1,A,1,1,2,9,14
1005881,P00024742,M,36-45,17,B,1,0,8,11,
1005886,P00014642,M,26-35,20,A,2,0,8,14,17
1005887,P00236942,F,36-45,20,C,3,1,12,,
1005888,P00178942,M,26-35,20,B,1,0,5,8,
1005888,P00011242,M,26-35,20,B,1,0,7,,
1005888,P00113242,M,26-35,20,B,1,0,1,6,8
1005888,P00177442,M,26-35,20,B,1,0,1,6,8
1005890,P00015742,M,36-45,20,C,3,0,7,,
1005891,P00249542,M,18-25,4,C,1,0,1,5,15
1005892,P00068842,M,46-50,2,C,4+,0,5,15,
1005893,P00319042,M,26-35,7,A,0,0,5,,
1005893,P00182442,M,26-35,7,A,0,0,5,11,
1005900,P00324642,M,26-35,7,C,1,0,8,,
1005902,P00141942,M,51-55,16,C,2,1,5,8,14
1005903,P00184942,M,26-35,11,C,1,1,1,8,17
1005904,P00278642,F,46-50,12,C,1,0,5,,
1005910,P00117342,F,46-50,20,B,2,0,1,8,13
1005910,P00333542,F,46-50,20,B,2,0,8,,
1005914,P00101342,M,36-45,2,C,3,1,6,8,
1005915,P00001142,M,18-25,4,C,0,0,5,8,14
1005916,P00086842,M,51-55,20,B,1,1,14,16,
1005916,P00117642,M,51-55,20,B,1,1,10,16,
1005916,P00117242,M,51-55,20,B,1,1,8,17,
1005916,P00125342,M,51-55,20,B,1,1,11,,
1005917,P00054542,F,51-55,1,A,2,1,1,2,3
1005920,P00255842,F,26-35,1,C,2,0,16,,
1005920,P00003642,F,26-35,1,C,2,0,8,,
1005921,P00289842,M,26-35,6,C,3,1,1,16,
1005924,P00233442,M,36-45,0,B,0,1,1,2,15
1005935,P00304042,M,18-25,0,C,1,0,5,,
1005939,P00326742,F,46-50,15,C,1,1,11,,
1005941,P00202242,F,26-35,0,A,3,0,10,16,
1005942,P00265242,M,46-50,1,C,4+,0,5,8,
1005942,P00110542,M,46-50,1,C,4+,0,8,,
1005946,P00279442,F,55+,1,A,0,0,16,,
1005947,P00105142,F,46-50,16,B,1,1,1,2,15
1005947,P00245042,F,46-50,16,B,1,1,11,,
1005948,P00088342,M,55+,13,B,0,0,8,14,
1005948,P00247042,M,55+,13,B,0,0,5,14,
1005949,P00192842,M,18-25,17,B,3,1,5,14,
1005950,P00114442,M,26-35,4,B,2,1,5,6,
1005952,P00310842,F,46-50,1,C,4+,1,6,8,10
1005954,P00190242,M,46-50,11,A,2,1,4,5,
1005954,P00199442,M,46-50,11,A,2,1,5,9,
1005954,P00034842,M,46-50,11,A,2,1,5,14,
1005954,P00218742,M,46-50,11,A,2,1,5,,
1005955,P00195342,F,26-35,7,A,1,0,2,5,
1005958,P00190842,M,46-50,14,C,1,0,2,5,12
1005960,P00085042,F,46-50,0,C,1,1,5,6,
1005961,P00015542,F,46-50,0,A,3,0,1,2,13
1005961,P00070042,F,46-50,0,A,3,0,1,2,16
1005964,P00111142,M,18-25,5,B,1,0,1,15,16
1005964,P00183942,M,18-25,5,B,1,0,3,4,
1005971,P00223142,M,36-45,7,C,1,0,5,,
1005971,P00271042,M,36-45,7,C,1,0,6,16,
1005972,P00179542,F,26-35,20,B,0,0,11,,
1005972,P00100442,F,26-35,20,B,0,0,2,4,5
1005972,P00222142,F,26-35,20,B,0,0,5,13,
1005972,P00214142,F,26-35,20,B,0,0,8,,
1005977,P00285242,M,36-45,1,B,4+,0,17,,
1005978,P00118742,M,36-45,1,B,2,0,5,11,
1005978,P00150842,M,36-45,1,B,2,0,11,13,16
1005978,P00183942,M,36-45,1,B,2,0,3,4,
1005980,P00288942,M,55+,1,C,3,0,1,2,5
1005986,P00120542,F,55+,1,B,4+,1,8,14,
1005987,P00114642,M,26-35,16,B,4+,1,5,8,
1005988,P00053042,M,26-35,15,B,1,1,5,14,16
1005994,P00289242,M,36-45,1,C,2,1,1,8,
1005995,P00113042,F,36-45,1,C,2,1,11,16,
1005996,P00018042,F,26-35,0,B,1,1,15,16,
1005996,P00350342,F,26-35,0,B,1,1,1,6,
1005997,P00111142,F,26-35,7,A,3,0,1,15,16
1005998,P00043542,M,18-25,4,B,4+,0,8,,
1005998,P0097742,M,18-25,4,B,4+,0,8,,
1005998,P00303242,M,18-25,4,B,4+,0,5,8,
1006000,P00010542,M,46-50,17,B,2,1,2,4,5
1006002,P0009942,M,51-55,0,C,1,1,5,,
1006003,P00110042,F,46-50,17,C,1,0,5,14,
1006003,P00216042,F,46-50,17,C,1,0,5,8,
1006006,P0096842,F,0-17,0,C,1,0,3,4,12
1006007,P00128942,M,36-45,17,C,2,0,1,11,
1006007,P00237542,M,36-45,17,C,2,0,1,15,16
1006014,P0097142,M,46-50,1,C,0,1,12,,
1006016,P00057742,M,46-50,1,B,1,1,2,8,18
1006016,P00183442,M,46-50,1,B,1,1,1,2,
1006016,P00119142,M,46-50,1,B,1,1,3,4,12
1006016,P00316642,M,46-50,1,B,1,1,4,5,
1006016,P00221642,M,46-50,1,B,1,1,5,15,
1006016,P00195242,M,46-50,1,B,1,1,8,,
1006017,P00248442,F,36-45,7,B,1,0,3,4,
1006018,P00125942,M,36-45,1,C,3,0,1,2,15
1006021,P00147942,M,26-35,12,B,2,1,1,16,
1006022,P00113142,M,26-35,17,C,4+,0,1,5,12
1006028,P00144642,M,18-25,4,A,4+,0,1,15,16
1006029,P00331242,F,26-35,1,C,1,1,12,17,
1006030,P00206442,M,26-35,17,C,1,1,1,5,9
1006032,P0096842,M,46-50,7,A,3,0,3,4,12
1006035,P00114942,F,26-35,1,C,3,0,1,15,16
1006035,P00042742,F,26-35,1,C,3,0,5,14,
1006040,P00313342,M,26-35,6,B,2,0,5,,
1006040,P00179542,M,26-35,6,B,2,0,11,,
1000001,P00259342,F,0-17,10,A,2,0,5,9,
1000001,P00216342,F,0-17,10,A,2,0,3,4,5
1000005,P00132642,M,26-35,20,A,1,1,1,,
1000005,P00223542,M,26-35,20,A,1,1,1,8,17
1000006,P00347642,F,51-55,9,A,1,0,1,6,
1000008,P00028042,M,26-35,12,C,4+,1,1,16,
1000008,P00001642,M,26-35,12,C,4+,1,8,16,
1000009,P00207942,M,26-35,17,C,0,0,6,8,
1000016,P00117842,F,36-45,0,C,0,1,5,13,16
1000017,P00033142,M,51-55,1,C,0,0,2,8,
1000018,P00070342,F,18-25,3,B,3,0,1,2,14
1000018,P0098342,F,18-25,3,B,3,0,1,2,
1000020,P00004742,M,26-35,14,A,0,0,6,16,
1000022,P00037142,M,18-25,15,A,4+,0,1,2,5
1000022,P00136542,M,18-25,15,A,4+,0,5,8,
1000023,P00191142,M,36-45,0,B,3,1,4,15,
1000026,P00035942,M,26-35,7,B,2,1,1,5,18
1000026,P00170442,M,26-35,7,B,2,1,5,,
1000027,P00282442,M,26-35,11,C,1,1,5,8,18
1000027,P00102642,M,26-35,11,C,1,1,4,8,9
1000033,P00283142,M,46-50,3,A,1,1,13,14,16
1000034,P00259242,F,18-25,0,A,0,0,5,,
1000036,P00195742,M,26-35,3,B,0,0,3,4,
1000036,P00000642,M,26-35,3,B,0,0,1,6,16
1000037,P00036842,F,26-35,9,C,1,0,1,14,16
1000039,P00312742,M,18-25,4,B,2,0,15,,
1000042,P00003442,M,26-35,8,C,0,1,4,5,8
1000046,P00157142,M,18-25,19,C,4+,0,11,16,
1000048,P00127842,M,26-35,4,B,3,1,1,2,15
1000048,P00227842,M,26-35,4,B,3,1,2,5,
1000048,P00261342,M,26-35,4,B,3,1,1,17,
1000049,P00112142,M,18-25,12,C,4+,1,1,2,14
1000052,P00062842,M,18-25,4,C,0,0,1,2,13
1000053,P0095842,M,26-35,0,B,1,0,3,4,12
1000053,P00034942,M,26-35,0,B,1,0,8,,
1000056,P00002542,M,36-45,20,C,0,1,8,14,
1000058,P00273742,M,26-35,2,B,3,0,1,17,
1000058,P00266642,M,26-35,2,B,3,0,1,8,9
1000058,P00262242,M,26-35,2,B,3,0,1,11,16
1000058,P00086042,M,26-35,2,B,3,0,8,14,17
1000058,P00015542,M,26-35,2,B,3,0,1,2,13
1000062,P00113242,F,36-45,3,A,1,0,1,6,8
1000062,P00129742,F,36-45,3,A,1,0,5,8,
1000062,P00116742,F,36-45,3,A,1,0,11,,
1000064,P00355142,M,18-25,1,A,1,1,1,15,
1000067,P00323942,F,51-55,5,C,4+,1,8,15,
1000067,P00084942,F,51-55,5,C,4+,1,5,8,
1000075,P00112142,F,0-17,10,C,4+,0,1,2,14
1000075,P00274642,F,0-17,10,C,4+,0,4,5,
1000075,P00165442,F,0-17,10,C,4+,0,1,15,16
1000077,P00284042,M,18-25,4,C,2,0,8,17,
1000083,P00355642,F,26-35,2,C,1,0,16,,
1000083,P00351342,F,26-35,2,C,1,0,1,2,16
1000083,P00030942,F,26-35,2,C,1,0,4,5,9
1000092,P00016442,F,18-25,4,B,1,0,2,4,8
1000093,P00145042,M,26-35,17,B,1,1,1,2,5
1000093,P00014842,M,26-35,17,B,1,1,1,2,5
1000094,P00084842,M,26-35,17,C,1,0,8,16,
1000097,P00088742,F,36-45,3,C,3,0,5,,
1000097,P00313742,F,36-45,3,C,3,0,18,,
1000099,P00033542,F,0-17,10,C,1,0,5,,
1000099,P00110842,F,0-17,10,C,1,0,1,2,5
1000099,P00140942,F,0-17,10,C,1,0,8,,
1000100,P00028442,M,36-45,17,C,4+,0,1,8,16
1000101,P00286742,F,18-25,3,A,1,0,1,16,
1000102,P00272842,M,36-45,19,C,3,0,5,14,
1000107,P00080642,M,46-50,18,C,4+,0,1,16,
1000109,P00030942,M,46-50,15,C,1,1,4,5,9
1000111,P00154642,M,36-45,15,C,3,0,8,,
1000116,P00280442,M,26-35,17,C,2,1,11,,
1000117,P00182042,M,26-35,17,A,2,1,11,,
1000123,P00127242,M,36-45,9,B,4+,1,1,16,
1000123,P00272142,M,36-45,9,B,4+,1,8,,
1000123,P00206342,M,36-45,9,B,4+,1,5,8,
1000123,P00295942,M,36-45,9,B,4+,1,2,5,15
1000126,P00365642,M,18-25,9,B,1,0,5,8,
1000129,P00127242,M,26-35,11,C,2,0,1,16,
1000131,P00319242,M,18-25,4,C,4+,0,8,,
1000133,P00178942,F,26-35,0,C,1,1,5,8,
1000135,P00250642,M,18-25,4,C,1,1,11,,
1000138,P00304242,M,18-25,20,C,1,1,1,6,
1000146,P00084242,F,36-45,20,B,3,1,8,14,
1000146,P00242742,F,36-45,20,B,3,1,1,2,9
1000147,P00137542,M,18-25,4,B,4+,0,1,8,16
1000148,P00229742,M,51-55,17,B,3,1,1,16,
1000148,P00031842,M,51-55,17,B,3,1,1,5,12
1000149,P00000942,M,26-35,1,B,2,1,1,,
1000149,P00053042,M,26-35,1,B,2,1,5,14,16
1000155,P00000542,M,36-45,12,C,4+,1,5,,
1000156,P00013942,F,46-50,7,C,4+,1,5,,
1000156,P00010342,F,46-50,7,C,4+,1,8,14,
1000156,P00109542,F,46-50,7,C,4+,1,8,14,17
1000157,P00111942,M,36-45,16,A,1,0,8,17,
1000162,P00275142,F,18-25,4,C,4+,0,5,8,
1000163,P00193342,M,18-25,4,A,1,0,11,16,
1000166,P00149342,M,18-25,4,B,1,1,13,16,
1000166,P00189242,M,18-25,4,B,1,1,5,,
1000169,P00115642,M,26-35,7,B,3,0,8,14,
1000169,P00117242,M,26-35,7,B,3,0,8,17,
1000169,P00001642,M,26-35,7,B,3,0,8,16,
1000169,P00070042,M,26-35,7,B,3,0,1,2,16
1000169,P00302342,M,26-35,7,B,3,0,8,,
1000169,P00330442,M,26-35,7,B,3,0,5,14,
1000170,P00046742,M,26-35,11,C,1,1,1,2,15
1000172,P00109242,M,26-35,3,C,2,0,6,8,10
1000173,P00081142,M,26-35,0,B,1,1,6,8,14
1000173,P00310542,M,26-35,0,B,1,1,8,,
1000173,P00051442,M,26-35,0,B,1,1,8,17,
1000173,P00112242,M,26-35,0,B,1,1,5,8,14
1000173,P00110842,M,26-35,0,B,1,1,1,2,5
1000176,P00254242,F,18-25,3,C,1,0,5,11,12
1000181,P00259342,M,18-25,17,C,1,0,5,9,
1000182,P0099342,M,18-25,4,C,0,0,5,8,
1000186,P0096642,M,18-25,5,C,0,0,2,3,4
1000186,P00074342,M,18-25,5,C,0,0,5,,
1000187,P00036342,F,46-50,1,B,1,0,5,8,
1000187,P00149642,F,46-50,1,B,1,0,5,14,
1000187,P0099042,F,46-50,1,B,1,0,5,12,14
1000190,P00120842,M,26-35,17,A,1,0,8,17,
1000190,P00349442,M,26-35,17,A,1,0,6,8,
1000190,P00257642,M,26-35,17,A,1,0,5,11,
1000192,P00025142,M,18-25,1,B,2,0,13,16,
1000193,P00210942,F,46-50,15,C,1,1,5,12,
1000195,P00277442,M,26-35,12,B,4+,1,1,6,15
1000195,P00018342,M,26-35,12,B,4+,1,11,,
1000195,P00017942,M,26-35,12,B,4+,1,8,,
1000195,P00106742,M,26-35,12,B,4+,1,3,5,
1000195,P00059742,M,26-35,12,B,4+,1,1,11,15
1000197,P00058042,M,18-25,14,A,3,0,8,16,
1000198,P00213742,M,26-35,12,A,0,1,8,,
1000198,P00029242,M,26-35,12,A,0,1,8,,
1000198,P00018042,M,26-35,12,A,0,1,15,16,
1000199,P00135842,M,18-25,4,B,1,0,5,14,
1000199,P00222842,M,18-25,4,B,1,0,8,,
1000199,P00223742,M,18-25,4,B,1,0,2,4,8
1000199,P00359742,M,18-25,4,B,1,0,1,5,
1000201,P00324942,F,36-45,2,A,1,0,5,,
1000202,P00258842,M,18-25,4,A,3,0,5,,
1000203,P00324542,F,18-25,4,B,1,1,5,8,
1000204,P00303242,M,26-35,7,B,1,1,5,8,
1000206,P00155242,M,26-35,17,C,1,0,3,4,12
1000207,P00330642,M,26-35,12,B,1,1,5,,
1000216,P00135742,M,46-50,13,B,1,0,6,8,
1000220,P00100842,M,26-35,12,A,3,0,5,,
1000220,P00149342,M,26-35,12,A,3,0,13,16,
1000225,P00268742,M,26-35,7,A,0,0,1,8,
1000225,P00064442,M,26-35,7,A,0,0,17,,
1000225,P00048042,M,26-35,7,A,0,0,1,6,8
1000229,P00248542,M,18-25,10,C,1,0,8,16,
1000231,P00127642,M,26-35,3,A,1,0,1,2,15
1000232,P00234842,M,26-35,20,A,1,1,5,6,16
1000232,P00194442,M,26-35,20,A,1,1,5,,
1000233,P00121642,F,46-50,20,C,2,1,5,14,
1000235,P00035842,M,26-35,0,B,0,0,5,6,9
1000235,P00002842,M,26-35,0,B,0,0,14,,
1000235,P00084142,M,26-35,0,B,0,0,5,12,
1000237,P00008742,M,26-35,6,C,1,1,5,,
1000237,P00127942,M,26-35,6,C,1,1,1,2,5
1000238,P00343542,F,51-55,7,B,0,0,8,11,
1000240,P00282042,M,51-55,17,A,1,1,5,15,
1000242,P00260442,F,18-25,4,A,3,0,1,15,
1000244,P00034742,M,51-55,7,B,3,1,5,14,17
1000252,P00161442,M,26-35,12,C,3,0,5,14,
1000255,P00159542,M,36-45,0,C,1,1,10,15,16
1000255,P00037042,M,36-45,0,C,1,1,1,15,
1000257,P00145742,M,18-25,18,A,1,0,1,2,
1000262,P00320742,F,26-35,1,C,1,0,1,4,9
1000263,P00080342,F,26-35,7,C,1,0,1,6,8
1000264,P00198142,M,36-45,0,B,1,1,2,4,9
1000264,P0096942,M,36-45,0,B,1,1,3,4,
1000264,P00128742,M,36-45,0,B,1,1,1,,
1000268,P00161942,F,18-25,12,C,1,0,5,8,
1000271,P00190942,M,18-25,4,C,1,0,3,4,
1000272,P0095542,M,18-25,0,A,1,0,2,4,9
1000272,P00144642,M,18-25,0,A,1,0,1,15,16
1000274,P00010742,M,18-25,4,A,4+,0,1,8,17
1000278,P00333742,M,46-50,18,C,4+,1,11,15,
1000284,P00052842,M,26-35,12,B,3,1,10,15,
1000285,P00370242,F,36-45,0,A,1,0,5,,
1000290,P00265242,F,26-35,20,C,4+,0,5,8,
1000291,P00087342,M,36-45,12,B,2,0,5,14,16
1000293,P00282242,M,55+,1,C,1,1,5,8,17
1000293,P00123342,M,55+,1,C,1,1,11,,
1000299,P00021742,M,26-35,12,C,4+,0,5,,
1000301,P00303842,M,18-25,4,B,4+,0,5,8,14
1000301,P00052942,M,18-25,4,B,4+,0,5,,
1000302,P00015642,M,18-25,4,B,4+,0,8,16,17
1000302,P0099242,M,18-25,4,B,4+,0,8,14,
1000302,P00142742,M,18-25,4,B,4+,0,5,14,
1000302,P00346242,M,18-25,4,B,4+,0,1,15,
1000308,P00211142,M,26-35,2,A,3,1,5,,
1000310,P00051442,F,18-25,4,C,1,0,8,17,
1000310,P00210342,F,18-25,4,C,1,0,3,4,
1000314,P00214442,F,55+,9,C,1,0,8,,
1000318,P00315442,F,55+,13,A,1,1,1,,
1000319,P00296042,F,51-55,6,B,3,1,8,13,16
1000319,P00346542,F,51-55,6,B,3,1,10,13,16
1000319,P00334342,F,51-55,6,B,3,1,8,,
1000321,P00124242,M,18-25,4,B,3,0,11,14,
1000321,P00250942,M,18-25,4,B,3,0,11,16,
1000325,P00137242,F,51-55,3,A,1,0,5,,
1000326,P00196542,M,51-55,11,B,1,1,5,8,14
1000327,P00049642,M,36-45,18,C,4+,0,8,14,
1000329,P00317942,M,36-45,7,A,1,0,8,16,
1000329,P00139542,M,36-45,7,A,1,0,5,,
1000329,P00182542,M,36-45,7,A,1,0,5,11,
1000329,P00263142,M,36-45,7,A,1,0,5,,
1000329,P00041942,M,36-45,7,A,1,0,5,18,
1000329,P00330442,M,36-45,7,A,1,0,5,14,
1000330,P00102642,M,55+,7,C,2,0,4,8,9
1000331,P00008542,M,26-35,7,B,1,0,2,8,
1000332,P00296242,M,51-55,1,C,3,1,8,,
1000334,P00113642,F,55+,2,A,3,1,8,,
1000336,P00129842,M,18-25,0,C,4+,0,6,8,15
1000337,P00034442,M,18-25,19,C,0,0,1,14,16
1000338,P00268042,M,36-45,7,A,1,0,4,5,
1000338,P00189642,M,36-45,7,A,1,0,8,13,
1000340,P00270842,F,26-35,3,C,1,1,5,,
1000346,P00304742,F,26-35,0,B,2,0,8,,
1000347,P00059442,F,55+,1,A,1,0,6,8,16
1000349,P00184442,M,0-17,10,C,0,0,1,6,8
1000349,P00010842,M,0-17,10,C,0,0,8,16,
1000350,P00293242,M,46-50,20,C,3,0,8,16,
1000350,P00034842,M,46-50,20,C,3,0,5,14,
1000352,P00103242,M,18-25,4,A,0,0,8,,
1000352,P0094342,M,18-25,4,A,0,0,4,5,18
1000355,P00058342,M,18-25,3,B,2,0,3,4,
1000356,P00280442,M,55+,20,C,0,1,11,,
1000360,P00119142,M,36-45,17,C,1,0,3,4,12
1000368,P00358342,M,26-35,0,C,1,0,11,15,16
1000369,P00330442,M,36-45,1,B,2,0,5,14,
1000369,P00256642,M,36-45,1,B,2,0,5,,
1000375,P00270242,M,26-35,2,B,1,0,8,,
1000377,P00227842,M,26-35,17,B,2,0,2,5,
1000379,P00304642,F,36-45,1,C,4+,0,2,14,15
1000383,P00233742,F,26-35,7,A,4+,1,1,15,
1000386,P0097842,M,26-35,0,A,1,1,5,,
1000387,P00025942,F,36-45,7,C,0,0,8,14,
